key,item
 9215- 1092- 19,7
 9215- 1092- 19,1129
 9215- 1092- 19,53
 9215- 1092- 19,163
 5577- 1092- 19,215
 5577- 1092- 19,898
 3771- 1092- 19,1387
 3771- 1092- 19,1230
 3771- 1092- 19,554
 3771- 1092- 19,1024
 3771- 1092- 19,28
 3771- 1092- 19,631
 6587- 1092- 19,282
 6587- 1092- 19,698
 4519- 1092- 19,485
 4519- 1092- 19,63
 4519- 1092- 19,186
 4519- 1092- 19,961
 4519- 1092- 19,192
 4519- 1092- 19,529
 4519- 1092- 19,346
 4519- 1092- 19,895
 6787- 1092- 19,747
 6787- 1092- 19,497
 6787- 1092- 19,1246
 6787- 1092- 19,144
 7488- 1092- 19,687
 7488- 1092- 19,1409
 7488- 1092- 19,387
 7488- 1092- 19,1163
 7488- 1092- 19,394
 7488- 1092- 19,730
 7488- 1092- 19,547
 8740- 1092- 19,1439
 8740- 1092- 19,684
 8740- 1092- 19,661
 8740- 1092- 19,1144
 8740- 1092- 19,840
 7344- 1092- 19,986
 518- 1092- 19,982
 518- 1092- 19,892
 518- 1092- 19,16
 10229- 1092- 19,1119
 10229- 1092- 19,1308
 8715- 1092- 19,732
 8715- 1092- 19,83
 8715- 1092- 19,886
 6881- 1092- 19,1472
 6881- 1092- 19,224
 6881- 1092- 19,1266
 6881- 1092- 19,1255
 6881- 1092- 19,873
 6881- 1092- 19,463
 3778- 1092- 19,648
 3778- 1092- 19,1530
 3778- 1092- 19,442
 3778- 1092- 19,1004
 3778- 1092- 19,49
 9680- 1092- 19,1137
 9680- 1092- 19,1207
 306- 1092- 19,689
 8581- 1092- 19,379
 8581- 1092- 19,1167
 8581- 1092- 19,1504
 8581- 1092- 19,1321
 8581- 1092- 19,312
 8581- 1092- 19,223
 3785- 1092- 19,1113
 3785- 1092- 19,1329
 3785- 1092- 19,680
 3785- 1092- 19,1069
 3785- 1092- 19,1047
 576- 1092- 19,138
 576- 1092- 19,726
 576- 1092- 19,104
 576- 1092- 19,826
 576- 1092- 19,1363
 297- 1092- 19,524
 297- 1092- 19,1100
 9905- 1092- 19,857
 9905- 1092- 19,102
 9905- 1092- 19,79
 1262- 1092- 19,900
 1262- 1092- 19,384
 1262- 1092- 19,374
 1262- 1092- 19,1549
 3379- 1092- 19,1002
 3379- 1092- 19,886
 3379- 1092- 19,1235
 3379- 1092- 19,187
 3379- 1092- 19,216
 9996- 1092- 19,1424
 9996- 1092- 19,349
 1292- 1092- 19,750
 1292- 1092- 19,473
 1292- 1092- 19,889
 1292- 1092- 19,1199
 1292- 1092- 19,683
 1292- 1092- 19,673
 2785- 1092- 19,217
 2785- 1092- 19,513
 2785- 1092- 19,357
 2785- 1092- 19,1239
 2785- 1092- 19,151
 2785- 1092- 19,712
 2785- 1092- 19,1316
 2785- 1092- 19,334
 9086- 1092- 19,1530
 1143- 1092- 19,488
 1143- 1092- 19,825
 1143- 1092- 19,642
 1143- 1092- 19,1191
 1143- 1092- 19,1101
 1143- 1092- 19,225
 1143- 1092- 19,881
 10178- 1092- 19,1348
 10178- 1092- 19,1431
 10178- 1092- 19,1182
 10178- 1092- 19,373
 10178- 1092- 19,828
 10178- 1092- 19,605
 10178- 1092- 19,129
 8268- 1092- 19,354
 9822- 1092- 19,857
 9822- 1092- 19,181
 9822- 1092- 19,237
 9822- 1092- 19,1213
 9822- 1092- 19,1402
 9822- 1092- 19,420
 1712- 1092- 19,8
 1712- 1092- 19,318
 1712- 1092- 19,1360
 1712- 1092- 19,1350
 1712- 1092- 19,967
 1712- 1092- 19,971
 8940- 1092- 19,1033
 6746- 1092- 19,938
 6746- 1092- 19,328
 6746- 1092- 19,185
 6746- 1092- 19,201
 6746- 1092- 19,151
 6746- 1092- 19,301
 6746- 1092- 19,1410
 1742- 1092- 19,1035
 1742- 1092- 19,1158
 1742- 1092- 19,376
 1742- 1092- 19,20
 1742- 1092- 19,1501
 1742- 1092- 19,1318
 1742- 1092- 19,309
 1742- 1092- 19,220
 4336- 1084- 19,564
 4336- 1084- 19,1019
 4336- 1084- 19,797
 4336- 1084- 19,320
 4336- 1084- 19,1336
 4336- 1084- 19,1406
 4336- 1084- 19,464
 5108- 1084- 19,679
 210- 1084- 19,1501
 210- 1084- 19,546
 210- 1084- 19,709
 633- 1084- 19,280
 633- 1084- 19,363
 98- 1084- 19,710
 98- 1084- 19,606
 7460- 1084- 19,1122
 7460- 1084- 19,101
 7460- 1084- 19,876
 989- 1084- 19,899
 989- 1084- 19,1182
 989- 1084- 19,334
 989- 1084- 19,177
 989- 1084- 19,1059
 8909- 1084- 19,41
 8909- 1084- 19,962
 8909- 1084- 19,900
 8909- 1084- 19,357
 5242- 1084- 19,646
 5242- 1084- 19,290
 5917- 1084- 19,464
 5917- 1084- 19,494
 5917- 1084- 19,1136
 5917- 1084- 19,1180
 5917- 1084- 19,1463
 5917- 1084- 19,614
 5917- 1084- 19,44
 5917- 1084- 19,926
 7790- 1084- 19,179
 7790- 1084- 19,1328
 7790- 1084- 19,585
 7790- 1084- 19,1255
 8688- 1084- 19,252
 8688- 1084- 19,695
 8733- 1084- 19,52
 8733- 1084- 19,1294
 5033- 1084- 19,443
 5033- 1084- 19,925
 5033- 1084- 19,1036
 8268- 1084- 19,1152
 8268- 1084- 19,769
 8268- 1084- 19,360
 8268- 1084- 19,1175
 7096- 1084- 19,333
 7096- 1084- 19,842
 7096- 1084- 19,1285
 7096- 1084- 19,370
 7096- 1084- 19,1558
 7096- 1084- 19,283
 7096- 1084- 19,992
 7096- 1084- 19,836
 3964- 1084- 19,1354
 3964- 1084- 19,557
 3964- 1084- 19,561
 3964- 1084- 19,1377
 3964- 1084- 19,75
 6446- 1084- 19,581
 6446- 1084- 19,1291
 969- 1084- 19,1447
 969- 1084- 19,1397
 969- 1084- 19,1547
 969- 1084- 19,1097
 969- 1084- 19,1301
 969- 1084- 19,1517
 969- 1084- 19,455
 2100- 1084- 19,1266
 9015- 1084- 19,423
 9009- 1084- 19,500
 9009- 1084- 19,783
 9009- 1084- 19,1492
 8387- 1084- 19,1186
 8387- 1084- 19,1402
 8387- 1084- 19,753
 8387- 1084- 19,1556
 8387- 1084- 19,1120
 8387- 1084- 19,44
 8387- 1084- 19,154
 2432- 1084- 19,497
 2432- 1084- 19,1180
 2432- 1084- 19,1544
 2432- 1084- 19,722
 6840- 1084- 19,373
 9808- 1084- 19,955
 8721- 1084- 19,938
 8721- 1084- 19,1394
 6363- 1084- 19,570
 6363- 1084- 19,187
 1349- 1084- 19,183
 1349- 1084- 19,520
 1349- 1084- 19,337
 1349- 1084- 19,886
 1349- 1084- 19,796
 6335- 1084- 19,688
 6335- 1084- 19,638
 6335- 1084- 19,788
 6335- 1084- 19,1483
 8400- 1084- 19,988
 8400- 1084- 19,884
 8400- 1084- 19,368
 8400- 1084- 19,771
 8591- 1084- 19,1197
 8591- 1084- 19,1374
 8591- 1084- 19,1257
 8591- 1084- 19,49
 8591- 1084- 19,558
 1742- 1084- 19,675
 1742- 1084- 19,652
 1742- 1084- 19,1135
 1742- 1084- 19,831
 1742- 1084- 19,914
 1742- 1084- 19,373
 1742- 1084- 19,1122
 671- 1084- 19,1399
 671- 1084- 19,18
 671- 1084- 19,1459
 671- 1084- 19,251
 671- 1084- 19,760
 671- 1084- 19,789
 4201- 1084- 19,963
 4201- 1084- 19,154
 4201- 1084- 19,1024
 4201- 1084- 19,387
 4201- 1084- 19,1469
 4201- 1084- 19,1340
 9849- 1084- 19,140
 9849- 1084- 19,316
 9849- 1084- 19,200
 9849- 1084- 19,549
 9849- 1084- 19,645
 7375- 1084- 19,762
 7375- 1084- 19,739
 7375- 1084- 19,1221
 2721- 1084- 19,1142
 2721- 1084- 19,1545
 2721- 1084- 19,1162
 5312- 1084- 19,214
 5312- 1084- 19,896
 6078- 1084- 19,1385
 6078- 1084- 19,1229
 6078- 1084- 19,553
 6078- 1084- 19,609
 7539- 1084- 19,155
 6693- 1084- 19,1497
 6693- 1084- 19,555
 6693- 1084- 19,1410
 6693- 1084- 19,1547
 6693- 1084- 19,405
 6693- 1084- 19,301
 6693- 1084- 19,1343
 8735- 1084- 19,852
 8735- 1084- 19,908
 8735- 1084- 19,325
 8735- 1084- 19,515
 8735- 1084- 19,1091
 8735- 1084- 19,1334
 8735- 1084- 19,1018
 8735- 1084- 19,409
 7418- 1084- 19,685
 7418- 1084- 19,1407
 7418- 1084- 19,94
 7418- 1084- 19,456
 7418- 1084- 19,101
 7418- 1084- 19,24
 7418- 1084- 19,1399
 5075- 1084- 19,1049
 5075- 1084- 19,294
 8346- 1084- 19,414
 8346- 1084- 19,1030
 8346- 1084- 19,741
 8346- 1084- 19,464
 494- 1084- 19,980
 494- 1084- 19,890
 494- 1084- 19,15
 10171- 1084- 19,703
 10171- 1084- 19,1306
 8182- 1084- 19,439
 8182- 1084- 19,1348
 632- 1084- 19,545
 632- 1084- 19,616
 632- 1084- 19,1232
 632- 1084- 19,529
 632- 1084- 19,666
 632- 1084- 19,1082
 9560- 1084- 19,1096
 9560- 1084- 19,180
 9560- 1084- 19,1368
 9560- 1084- 19,93
 7796- 1084- 19,769
 7796- 1084- 19,746
 7796- 1084- 19,1229
 7726- 1084- 19,1052
 1349- 1084- 19,1395
 1349- 1084- 19,426
 1349- 1084- 19,1362
 10086- 1084- 19,854
 10086- 1084- 19,1297
 10086- 1084- 19,1526
 4923- 1084- 19,1110
 4923- 1084- 19,1260
 4923- 1084- 19,811
 4923- 1084- 19,1014
 4923- 1084- 19,1231
 4923- 1084- 19,168
 9093- 1084- 19,103
 9093- 1084- 19,825
 9093- 1084- 19,1361
 9093- 1084- 19,165
 2402- 1084- 19,348
 2402- 1084- 19,818
 2402- 1084- 19,236
 2402- 1084- 19,425
 2402- 1084- 19,1001
 2402- 1084- 19,1245
 254- 1086- 20,1088
 254- 1086- 20,1464
 254- 1086- 20,335
 5306- 1086- 20,1295
 5306- 1086- 20,87
 5306- 1086- 20,182
 5306- 1086- 20,625
 5306- 1086- 20,1268
 5306- 1086- 20,1312
 5306- 1086- 20,37
 10148- 1086- 20,1060
 10148- 1086- 20,357
 10148- 1086- 20,494
 10112- 1086- 20,1077
 10112- 1086- 20,307
 1909- 1086- 20,481
 1909- 1086- 20,924
 1909- 1086- 20,9
 1909- 1086- 20,1197
 1909- 1086- 20,1480
 1909- 1086- 20,631
 1909- 1086- 20,475
 1909- 1086- 20,1357
 6451- 1086- 20,488
 6451- 1086- 20,492
 6451- 1086- 20,1307
 6451- 1086- 20,1272
 6451- 1086- 20,90
 6451- 1086- 20,933
 6451- 1086- 20,1521
 9423- 1086- 20,972
 9423- 1086- 20,989
 9423- 1086- 20,939
 9423- 1086- 20,1089
 9423- 1086- 20,639
 9423- 1086- 20,843
 6170- 1086- 20,1523
 6170- 1086- 20,553
 6170- 1086- 20,1489
 6170- 1086- 20,653
 3091- 1086- 20,1423
 3091- 1086- 20,853
 3091- 1086- 20,177
 3091- 1086- 20,647
 10014- 1086- 20,1337
 10014- 1086- 20,1088
 10014- 1086- 20,279
 10014- 1086- 20,1148
 10014- 1086- 20,512
 10014- 1086- 20,35
 10014- 1086- 20,1464
 2030- 1086- 20,1061
 2030- 1086- 20,1504
 2030- 1086- 20,589
 2030- 1086- 20,729
 2030- 1086- 20,1012
 9894- 1086- 20,369
 9894- 1086- 20,120
 480- 1086- 20,929
 480- 1086- 20,1557
 480- 1086- 20,403
 480- 1086- 20,20
 6231- 1086- 20,617
 6231- 1086- 20,501
 6231- 1086- 20,850
 6231- 1086- 20,1360
 6231- 1086- 20,245
 6270- 1086- 20,1453
 6270- 1086- 20,378
 6270- 1086- 20,488
 6270- 1086- 20,571
 6270- 1086- 20,322
 6270- 1086- 20,1070
 6270- 1086- 20,1526
 6270- 1086- 20,1303
 855- 1086- 20,1064
 855- 1086- 20,1107
 855- 1086- 20,1390
 855- 1086- 20,541
 855- 1086- 20,385
 9653- 1092- 20,858
 3259- 1092- 20,178
 3259- 1092- 20,1459
 3259- 1092- 20,317
 6344- 1092- 20,128
 6344- 1092- 20,51
 6344- 1092- 20,1426
 3062- 1092- 20,1343
 3062- 1092- 20,667
 3062- 1092- 20,1137
 3915- 1092- 20,419
 3915- 1092- 20,1540
 3915- 1092- 20,464
 3915- 1092- 20,575
 3915- 1092- 20,658
 3915- 1092- 20,408
 8273- 1092- 20,458
 8273- 1092- 20,1007
 8273- 1092- 20,918
 8273- 1092- 20,1309
 3475- 1092- 20,1132
 3475- 1092- 20,523
 3475- 1092- 20,793
 3475- 1092- 20,810
 3475- 1092- 20,760
 3475- 1092- 20,909
 3475- 1092- 20,460
 3475- 1092- 20,250
 1581- 1092- 20,757
 1581- 1092- 20,1306
 1581- 1092- 20,1217
 1581- 1092- 20,341
 1581- 1092- 20,996
 2892- 1092- 20,1499
 2892- 1092- 20,636
 2892- 1092- 20,840
 2892- 1092- 20,1056
 2892- 1092- 20,407
 2892- 1092- 20,796
 2892- 1092- 20,774
 2714- 1092- 20,959
 2714- 1092- 20,1508
 2714- 1092- 20,1004
 2714- 1092- 20,129
 2714- 1092- 20,1198
 2714- 1092- 20,1520
 537- 1092- 20,1095
 537- 1092- 20,1072
 5697- 1092- 20,176
 5697- 1092- 20,1445
 5697- 1092- 20,1168
 5697- 1092- 20,26
 5697- 1092- 20,336
 5697- 1092- 20,1378
 3472- 1092- 20,338
 3472- 1092- 20,621
 5934- 1092- 20,1470
 8776- 1092- 20,494
 8776- 1092- 20,1297
 8776- 1092- 20,860
 8776- 1092- 20,1343
 8776- 1092- 20,1453
 8776- 1092- 20,1536
 6415- 1092- 20,59
 6415- 1092- 20,1434
 5722- 1083- 20,399
 5722- 1083- 20,443
 5722- 1083- 20,725
 5722- 1083- 20,1021
 5722- 1083- 20,865
 5722- 1083- 20,189
 5722- 1083- 20,659
 869- 1083- 20,739
 869- 1083- 20,1368
 869- 1083- 20,213
 9342- 1083- 20,529
 9342- 1083- 20,440
 9342- 1083- 20,1122
 9342- 1083- 20,219
 9342- 1083- 20,956
 9342- 1083- 20,719
 9342- 1083- 20,602
 9342- 1083- 20,952
 3365- 1083- 20,165
 8685- 1083- 20,415
 5564- 1083- 20,943
 5564- 1083- 20,321
 5564- 1083- 20,1043
 5891- 1083- 20,645
 5891- 1083- 20,874
 9289- 1083- 20,1244
 1735- 1083- 20,362
 1735- 1083- 20,578
 9907- 1083- 20,1227
 9907- 1083- 20,685
 9907- 1083- 20,341
 9907- 1083- 20,957
 9907- 1083- 20,668
 9907- 1083- 20,391
 9907- 1083- 20,807
 7169- 1083- 20,535
 7169- 1083- 20,1523
 7169- 1083- 20,847
 7169- 1083- 20,1317
 7169- 1083- 20,735
 7169- 1083- 20,924
 7169- 1083- 20,1500
 6451- 1083- 20,489
 6451- 1083- 20,79
 6451- 1083- 20,895
 6451- 1083- 20,6
 6451- 1083- 20,383
 2892- 1083- 20,420
 2892- 1083- 20,264
 445- 1083- 20,940
 445- 1083- 20,1090
 445- 1083- 20,641
 445- 1083- 20,431
 445- 1083- 20,647
 6833- 1083- 20,1096
 6833- 1083- 20,208
 8109- 1083- 20,1487
 8109- 1083- 20,1397
 8109- 1083- 20,521
 8109- 1083- 20,1177
 8109- 1083- 20,355
 4167- 1082- 20,331
 4167- 1082- 20,535
 4167- 1082- 20,751
 4167- 1082- 20,102
 4167- 1082- 20,492
 4167- 1082- 20,469
 1909- 1082- 20,882
 1909- 1082- 20,100
 1909- 1082- 20,888
 4381- 1082- 20,406
 4381- 1082- 20,1115
 7658- 1082- 20,980
 7658- 1082- 20,930
 7658- 1082- 20,1079
 7658- 1082- 20,630
 7658- 1082- 20,834
 5269- 1082- 20,684
 5269- 1082- 20,1500
 5269- 1082- 20,197
 5269- 1082- 20,574
 10230- 1082- 20,1293
 10230- 1082- 20,378
 10230- 1082- 20,421
 10230- 1082- 20,704
 10230- 1082- 20,1414
 10230- 1082- 20,844
 10230- 1082- 20,168
 9645- 1082- 20,311
 9645- 1082- 20,621
 9645- 1082- 20,105
 9645- 1082- 20,95
 9645- 1082- 20,1270
 9645- 1082- 20,860
 9645- 1082- 20,118
 9645- 1082- 20,788
 6625- 1082- 20,213
 6625- 1082- 20,163
 4696- 1082- 20,111
 4696- 1082- 20,860
 4696- 1082- 20,1315
 189- 1082- 20,1086
 189- 1082- 20,1049
 189- 1082- 20,333
 9678- 1082- 20,783
 9678- 1082- 20,1132
 9678- 1082- 20,84
 9678- 1082- 20,527
 9678- 1082- 20,1169
 5940- 1082- 20,369
 5940- 1082- 20,479
 5940- 1082- 20,562
 5940- 1082- 20,312
 5940- 1082- 20,1061
 5940- 1082- 20,1517
 5940- 1082- 20,1294
 2920- 1082- 20,1081
 2920- 1082- 20,1431
 2920- 1082- 20,383
 2920- 1082- 20,826
 2920- 1082- 20,1054
 2920- 1082- 20,1098
 6176- 1082- 20,549
 6176- 1082- 20,1471
 6176- 1082- 20,1408
 6176- 1082- 20,865
 6176- 1082- 20,522
 6176- 1082- 20,1138
 6176- 1082- 20,848
 1951- 1082- 20,1300
 1951- 1082- 20,25
 1951- 1082- 20,734
 1951- 1082- 20,164
 1951- 1082- 20,1046
 1951- 1082- 20,1516
 1951- 1082- 20,934
 7751- 1082- 20,1081
 7216- 1075- 20,525
 259- 1075- 20,535
 259- 1075- 20,352
 259- 1075- 20,901
 259- 1075- 20,812
 9508- 1075- 20,172
 9508- 1075- 20,1414
 9508- 1075- 20,805
 9896- 1075- 20,83
 9896- 1075- 20,539
 9896- 1075- 20,316
 9896- 1075- 20,1398
 9896- 1075- 20,855
 3916- 1075- 20,1200
 3916- 1075- 20,1110
 3916- 1075- 20,235
 3916- 1075- 20,890
 10148- 1075- 20,1006
 8869- 1075- 20,950
 8869- 1075- 20,301
 8869- 1075- 20,690
 8869- 1075- 20,667
 6249- 1075- 20,681
 6249- 1075- 20,1497
 6249- 1075- 20,195
 6249- 1075- 20,571
 5371- 1075- 20,49
 5371- 1075- 20,278
 5371- 1075- 20,321
 5371- 1075- 20,604
 5371- 1075- 20,1314
 5371- 1075- 20,1157
 2018- 1075- 20,1355
 2018- 1075- 20,1012
 2018- 1075- 20,70
 3535- 1075- 20,746
 3265- 1075- 20,1488
 1581- 1075- 20,1463
 1581- 1075- 20,1492
 1581- 1075- 20,577
 1581- 1075- 20,620
 1581- 1075- 20,903
 3618- 1075- 20,260
 3618- 1075- 20,11
 5416- 1075- 20,820
 5416- 1075- 20,304
 5416- 1075- 20,294
 7840- 1075- 20,319
 7840- 1075- 20,229
 7840- 1075- 20,911
 7840- 1075- 20,9
 7840- 1075- 20,745
 7840- 1075- 20,922
 7840- 1075- 20,805
 1026- 1088- 21,200
 1026- 1088- 21,1055
 1026- 1088- 21,1192
 1026- 1088- 21,50
 1026- 1088- 21,360
 1026- 1088- 21,988
 5998- 1088- 21,1506
 5998- 1088- 21,231
 875- 1088- 21,33
 875- 1088- 21,49
 875- 1088- 21,1558
 875- 1088- 21,149
 875- 1088- 21,844
 875- 1088- 21,1048
 875- 1088- 21,1264
 2666- 1088- 21,515
 2666- 1088- 21,1304
 2666- 1088- 21,83
 2666- 1088- 21,1458
 2666- 1088- 21,449
 2666- 1088- 21,1212
 2666- 1088- 21,337
 5181- 1088- 21,108
 5181- 1088- 21,1362
 5181- 1088- 21,1445
 5181- 1088- 21,1196
 5181- 1088- 21,387
 5181- 1088- 21,1256
 9141- 1088- 21,244
 9141- 1088- 21,927
 4455- 1088- 21,271
 4455- 1088- 21,1259
 4455- 1088- 21,583
 4455- 1088- 21,1053
 4455- 1088- 21,471
 4455- 1088- 21,660
 7627- 1088- 21,20
 7627- 1088- 21,436
 4447- 1088- 21,126
 4447- 1088- 21,1261
 4447- 1088- 21,1384
 4447- 1088- 21,602
 4447- 1088- 21,246
 4447- 1088- 21,169
 683- 1088- 21,676
 683- 1088- 21,826
 683- 1088- 21,377
 683- 1088- 21,167
 8285- 1088- 21,1336
 8285- 1088- 21,406
 8285- 1088- 21,809
 8285- 1088- 21,427
 8285- 1088- 21,17
 8285- 1088- 21,832
 310- 1088- 21,1084
 310- 1088- 21,1140
 5691- 1088- 21,165
 5691- 1088- 21,368
 5691- 1088- 21,585
 5691- 1088- 21,1494
 5691- 1088- 21,325
 5691- 1088- 21,302
 9595- 1088- 21,715
 9595- 1088- 21,1491
 1815- 1088- 21,289
 1815- 1088- 21,798
 1815- 1088- 21,1241
 1815- 1088- 21,1470
 1815- 1088- 21,1514
 1815- 1088- 21,239
 1815- 1088- 21,948
 1815- 1088- 21,792
 2802- 1088- 21,896
 2802- 1088- 21,513
 2802- 1088- 21,517
 2802- 1088- 21,1333
 2802- 1088- 21,31
 5985- 1088- 21,538
 5985- 1088- 21,1247
 8865- 1088- 21,1403
 8865- 1088- 21,1353
 8865- 1088- 21,1503
 8865- 1088- 21,1053
 8865- 1088- 21,843
 8865- 1088- 21,1060
 8865- 1088- 21,411
 3295- 1088- 21,1222
 6685- 1088- 21,379
 6685- 1088- 21,556
 6685- 1088- 21,440
 6685- 1088- 21,789
 6685- 1088- 21,885
 6685- 1088- 21,1328
 449- 1088- 21,1405
 5140- 1088- 21,593
 5140- 1088- 21,1448
 5140- 1088- 21,27
 5140- 1088- 21,443
 5140- 1088- 21,753
 5140- 1088- 21,1381
 5140- 1088- 21,227
 5140- 1088- 21,1402
 9824- 1088- 21,959
 9824- 1088- 21,350
 9824- 1088- 21,620
 9824- 1088- 21,637
 9824- 1088- 21,587
 9824- 1088- 21,736
 9824- 1088- 21,1431
 7816- 1088- 21,1057
 7816- 1088- 21,35
 7816- 1088- 21,811
 7122- 1088- 21,931
 7122- 1088- 21,1214
 7122- 1088- 21,365
 7122- 1088- 21,209
 7122- 1088- 21,1091
 9669- 1088- 21,382
 9669- 1088- 21,1304
 9669- 1088- 21,1241
 9669- 1088- 21,698
 9669- 1088- 21,355
 9669- 1088- 21,971
 344- 1088- 21,1116
 344- 1088- 21,1466
 344- 1088- 21,417
 344- 1088- 21,447
 344- 1088- 21,1089
 344- 1088- 21,1133
 344- 1088- 21,1416
 6382- 1088- 21,1173
 6382- 1088- 21,883
 6382- 1088- 21,607
 1863- 1088- 21,1286
 1863- 1088- 21,931
 1863- 1088- 21,854
 4748- 1088- 21,743
 4748- 1088- 21,587
 4748- 1088- 21,1469
 2391- 1088- 21,321
 2391- 1088- 21,419
 2391- 1088- 21,396
 2391- 1088- 21,879
 2391- 1088- 21,989
 211- 1088- 21,1012
 211- 1088- 21,589
 211- 1088- 21,712
 6010- 1088- 21,420
 6010- 1088- 21,50
 6010- 1088- 21,333
 6010- 1088- 21,1042
 6010- 1088- 21,886
 6010- 1088- 21,210
 6010- 1088- 21,266
 4936- 1088- 21,1516
 3329- 1088- 21,501
 3329- 1088- 21,1344
 4576- 1088- 21,341
 4576- 1088- 21,1410
 4576- 1088- 21,175
 4576- 1088- 21,352
 4576- 1088- 21,235
 4576- 1088- 21,585
 7685- 1088- 21,1464
 7685- 1088- 21,1547
 2641- 1088- 21,239
 2641- 1088- 21,548
 2641- 1088- 21,33
 2641- 1088- 21,22
 2641- 1088- 21,1197
 2641- 1088- 21,1202
 2641- 1088- 21,459
 5234- 1088- 21,950
 5234- 1088- 21,1193
 5234- 1088- 21,877
 2790- 1088- 21,1499
 2790- 1088- 21,690
 2959- 1088- 21,234
 2959- 1088- 21,224
 2959- 1088- 21,1399
 2959- 1088- 21,989
 911- 1088- 21,1124
 911- 1088- 21,1473
 911- 1088- 21,11
 911- 1088- 21,454
 911- 1088- 21,1097
 911- 1088- 21,1140
 911- 1088- 21,1423
 4195- 1088- 21,1180
 4195- 1088- 21,477
 4195- 1088- 21,614
 4195- 1088- 21,1030
 8520- 1088- 21,749
 8520- 1088- 21,1432
 8520- 1088- 21,529
 8520- 1088- 21,1265
 8520- 1088- 21,1028
 9978- 1088- 21,373
 9978- 1088- 21,589
 1448- 1088- 21,1238
 1448- 1088- 21,792
 9395- 1088- 21,1136
 9395- 1088- 21,1392
 911- 1088- 21,1429
 911- 1088- 21,926
 911- 1088- 21,50
 911- 1088- 21,1119
 911- 1088- 21,1441
 2708- 1088- 21,468
 2708- 1088- 21,672
 2708- 1088- 21,888
 2708- 1088- 21,1383
 2708- 1088- 21,628
 8708- 1088- 21,412
 6837- 1088- 21,928
 6837- 1088- 21,851
 6837- 1088- 21,668
 6837- 1088- 21,1217
 6837- 1088- 21,1127
 6837- 1088- 21,252
 6837- 1088- 21,1321
 2901- 1088- 21,1374
 2901- 1088- 21,1457
 2901- 1088- 21,1208
 2901- 1088- 21,399
 2901- 1088- 21,1268
 2901- 1088- 21,632
 2901- 1088- 21,155
 7122- 1088- 21,794
 7122- 1088- 21,889
 7122- 1088- 21,1333
 5557- 1073- 21,1512
 5557- 1073- 21,1462
 5557- 1073- 21,54
 5557- 1073- 21,1163
 5557- 1073- 21,953
 5557- 1073- 21,1169
 5557- 1073- 21,520
 5557- 1073- 21,909
 1376- 1073- 21,637
 1376- 1073- 21,1292
 1376- 1073- 21,470
 1376- 1073- 21,233
 1376- 1073- 21,117
 1376- 1073- 21,466
 1376- 1073- 21,976
 1376- 1073- 21,1419
 2051- 1073- 21,1539
 2051- 1073- 21,118
 2051- 1073- 21,534
 2051- 1073- 21,430
 42- 1073- 21,522
 42- 1073- 21,33
 42- 1073- 21,355
 42- 1073- 21,532
 42- 1073- 21,416
 42- 1073- 21,765
 42- 1073- 21,1275
 9717- 1073- 21,902
 9717- 1073- 21,839
 9717- 1073- 21,296
 9717- 1073- 21,1511
 9717- 1073- 21,569
 9717- 1073- 21,280
 9717- 1073- 21,3
 9717- 1073- 21,419
 2749- 1073- 21,656
 2749- 1073- 21,845
 2749- 1073- 21,1422
 2749- 1073- 21,107
 2749- 1073- 21,1349
 2749- 1073- 21,739
 2749- 1073- 21,596
 2504- 1073- 21,1473
 2504- 1073- 21,344
 2504- 1073- 21,1347
 2504- 1073- 21,311
 2504- 1073- 21,1447
 2504- 1073- 21,11
 9414- 1073- 21,624
 9414- 1073- 21,895
 9414- 1073- 21,911
 9414- 1073- 21,861
 9414- 1073- 21,1011
 9414- 1073- 21,562
 9414- 1073- 21,352
 8285- 1073- 21,310
 8285- 1073- 21,1086
 5258- 1073- 21,1442
 5258- 1073- 21,393
 5258- 1073- 21,836
 5258- 1073- 21,1479
 5258- 1073- 21,1109
 5258- 1073- 21,1392
 5464- 1073- 21,434
 5464- 1073- 21,1516
 5464- 1073- 21,973
 5464- 1073- 21,1044
 6382- 1073- 21,906
 6382- 1073- 21,1243
 3784- 1073- 21,1426
 3784- 1073- 21,97
 3784- 1073- 21,141
 3784- 1073- 21,424
 3784- 1073- 21,1133
 8016- 1073- 21,798
 8016- 1073- 21,1547
 8016- 1073- 21,858
 8016- 1073- 21,222
 8016- 1073- 21,160
 8016- 1073- 21,1175
 2743- 1073- 21,266
 2743- 1073- 21,442
 2743- 1073- 21,326
 2743- 1073- 21,772
 2743- 1073- 21,1282
 2743- 1073- 21,1311
 2743- 1073- 21,396
 2743- 1073- 21,440
 5427- 1073- 21,329
 5427- 1073- 21,639
 5427- 1073- 21,123
 5427- 1073- 21,113
 5427- 1073- 21,1288
 5427- 1073- 21,879
 5427- 1073- 21,136
 5427- 1073- 21,806
 7403- 1073- 21,232
 7403- 1073- 21,182
 8825- 1073- 21,129
 8825- 1073- 21,878
 8825- 1073- 21,1333
 4044- 1073- 21,1105
 4044- 1073- 21,1067
 4044- 1073- 21,352
 3330- 1073- 21,801
 3330- 1073- 21,1150
 3330- 1073- 21,102
 3330- 1073- 21,545
 3330- 1073- 21,1188
 6361- 1073- 21,387
 6361- 1073- 21,497
 6361- 1073- 21,580
 6361- 1073- 21,331
 6361- 1073- 21,1080
 6361- 1073- 21,1535
 6361- 1073- 21,1313
 6361- 1073- 21,836
